hostname	testedAt	dnsStatus	ipv4	ipv6	dnsError	httpClassification	httpStatus	httpRedirectCount	httpRedirectChain	httpFinalUrl	httpFinalHostname	httpContentType	httpServer	httpChallengeSuspected	httpError	httpsClassification	httpsStatus	httpsRedirectCount	httpsRedirectChain	httpsFinalUrl	httpsFinalHostname	httpsContentType	httpsServer	httpsChallengeSuspected	httpsError	combinedClassification	suggestedAction
agric.za	2026-07-21T16:35:13.3622137+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://agric.za/	agric.za			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://agric.za/	agric.za			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
agrigento.it	2026-07-21T16:35:14.7866093+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://agrigento.it/	agrigento.it			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://agrigento.it/	agrigento.it			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
agro.pl	2026-07-21T16:35:15.8162626+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://agro.pl/	agro.pl			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://agro.pl/	agro.pl			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
ah.cn	2026-07-21T16:35:16.8811573+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://ah.cn/	ah.cn			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://ah.cn/	ah.cn			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
ai.in	2026-07-21T16:35:18.1319046+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://ai.in/	ai.in			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://ai.in/	ai.in			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
ai.kr	2026-07-21T16:35:19.1693644+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://ai.kr/	ai.kr			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://ai.kr/	ai.kr			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
ai.vn	2026-07-21T16:35:20.2304880+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://ai.vn/	ai.vn			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://ai.vn/	ai.vn			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
aichi.jp	2026-07-21T16:35:21.4675392+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://aichi.jp/	aichi.jp			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://aichi.jp/	aichi.jp			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
aid.pl	2026-07-21T16:35:22.5239679+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://aid.pl/	aid.pl			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://aid.pl/	aid.pl			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
aivencloud.com	2026-07-21T16:35:23.5650258+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://aivencloud.com/	aivencloud.com			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://aivencloud.com/	aivencloud.com			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
aju.br	2026-07-21T16:35:24.6009735+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://aju.br/	aju.br			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://aju.br/	aju.br			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
ak.us	2026-07-21T16:35:25.6746663+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://ak.us/	ak.us			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://ak.us/	ak.us			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akadns.net	2026-07-21T16:35:26.7269876+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akadns.net/	akadns.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akadns.net/	akadns.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamai.net	2026-07-21T16:35:27.7541738+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamai.net/	akamai.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamai.net/	akamai.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamaiedge.net	2026-07-21T16:35:28.7841030+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamaiedge.net/	akamaiedge.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamaiedge.net/	akamaiedge.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamaiedge-staging.net	2026-07-21T16:35:29.8176378+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamaiedge-staging.net/	akamaiedge-staging.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamaiedge-staging.net/	akamaiedge-staging.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamaihd.net	2026-07-21T16:35:30.8480465+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamaihd.net/	akamaihd.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamaihd.net/	akamaihd.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamaiorigin.net	2026-07-21T16:35:31.8813760+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamaiorigin.net/	akamaiorigin.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamaiorigin.net/	akamaiorigin.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamai-staging.net	2026-07-21T16:35:32.9341315+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamai-staging.net/	akamai-staging.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamai-staging.net/	akamai-staging.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamaized.net	2026-07-21T16:35:34.0175160+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamaized.net/	akamaized.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamaized.net/	akamaized.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akamaized-staging.net	2026-07-21T16:35:35.0507454+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akamaized-staging.net/	akamaized-staging.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akamaized-staging.net/	akamaized-staging.net			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
akita.jp	2026-07-21T16:35:36.1009726+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://akita.jp/	akita.jp			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://akita.jp/	akita.jp			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
al.gov.br	2026-07-21T16:35:37.1943169+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://al.gov.br/	al.gov.br			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://al.gov.br/	al.gov.br			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
al.it	2026-07-21T16:35:38.6971228+00:00	failed			Exception calling "Wait" with "1" argument(s): "One or more errors occurred."	request-failure	0	0		http://al.it/	al.it			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	request-failure	0	0		https://al.it/	al.it			False	Exception calling "GetResult" with "0" argument(s): "An error occurred while sending the request."	not-resolved	no-automatic-action
